26	41
27	42
15	42
16	41
19	41
19	83
22	41
17	41
14	42
17	0
12	42
13	0
12	41
13	41
12	41
13	42
16	42
23	41
23	41
23	41
26	42
26	0
26	42
30	42
30	41
30	42
20	0
19	0
22	84
22	42
25	41
17	42
17	0
20	42
20	42
20	42
24	41
24	41
24	42
16	42
21	83
16	167
25	42
16	83
22	41
17	0
15	83
23	41
17	0
27	41
21	42
11	83
23	42
26	42
26	42
22	42
25	41
25	42
21	42
24	42
24	41
16	41
21	41
16	41
25	41
16	42
22	42
17	42
15	83
13	41
17	42
27	42
21	41
12	42
12	42
13	42
19	42
20	42
14	42
15	42
10	42
27	84
27	84
11	0
18	42
26	42
13	42
21	42
22	42
34	42
37	42
13	42
14	41
15	0
25	41
23	42
24	42
36	42
39	0
34	42
46	0
49	84
20	42
30	42
24	0
33	42
36	83
30	42
39	41
9	42
26	42
26	41
10	41
23	42
11	42
18	42
23	41
12	42
9	0
8	41
25	84
30	42
24	42
26	42
21	41
23	41
23	42
23	42
26	42
12	0
13	0
18	42
22	42
13	84
19	41
14	83
14	41
24	42
18	0
17	41
24	0
33	83
18	42
26	42
33	42
31	42
19	0
28	42
26	42
23	42
22	0
21	42
20	42
16	84
14	0
25	0
23	42
20	41
19	42
24	0
28	42
31	42
21	42
24	0
24	42
15	42
13	42
11	41
14	42
12	41
19	42
22	42
38	42
28	0
25	42
28	42
28	42
18	41
16	42
16	42
14	0
24	41
22	42
19	42
30	41
28	0
25	42
24	41
43	42
33	41
34	41
17	42
20	41
20	42
23	41
14	83
19	42
20	42
24	0
28	42
23	41
26	42
29	41
34	83
25	42
23	42
20	42
15	83
27	42
25	41
28	42
26	41
20	41
21	0
19	41
22	42
20	0
13	84
29	42
25	41
26	41
24	42
24	0
19	0
27	0
18	42
14	42
12	42
13	0
21	41
31	42
12	42
14	42
25	42
25	41
21	42
22	41
20	42
20	0
18	42
29	41
29	41
25	41
26	83
24	41
24	42
21	41
30	42
28	42
26	0
25	41
23	42
20	41
21	42
26	42
15	41
15	42
15	41
16	0
28	0
26	84
19	0
21	42
22	42
21	42
26	0
20	41
20	42
20	42
17	0
25	83
24	41
16	83
12	42
12	41
12	42
13	42
17	42
18	83
18	42
21	42
22	41
15	83
16	41
16	83
19	41
19	42
16	83
19	84
19	41
17	42
20	42
7	83
23	42
26	42
24	42
33	42
36	42
27	83
21	41
24	42
11	84
12	0
13	41
16	0
12	0
20	42
10	42
17	42
12	41
11	41
9	42
12	41
22	42
16	83
12	41
14	42
10	41
12	42
17	42
17	0
22	41
16	41
19	42
24	42
19	41
18	41
26	41
29	41
29	42
20	41
30	0
28	42
31	0
31	42
20	83
21	42
20	42
21	41
20	42
21	41
20	41
21	42
18	0
21	42
24	42
21	42
24	42
29	41
30	41
29	42
29	0
31	41
26	42
31	42
27	83
38	84
13	41
14	42
14	41
17	41
17	42
20	0
19	41
18	42
25	0
14	42
14	41
18	42
19	0
18	42
19	42
12	0
14	42
16	0
16	42
19	42
24	41
16	41
20	41
19	0
20	0
19	41
20	41
19	42
20	42
20	41
21	0
19	42
20	42
19	0
20	0
19	0
20	41
20	42
21	41
19	42
20	42
19	0
20	41
19	42
20	42
20	42
21	42
19	41
20	42
19	42
20	42
19	42
20	0
20	0
21	41
26	42
26	42
28	42
28	41
28	42
28	42
26	42
26	42
28	42
28	41
28	0
28	41
26	41
26	42
28	0
28	0
28	42
28	41
18	42
17	42
20	42
15	83
13	0
13	42
14	42
17	42
17	42
17	41
24	42
22	41
33	42
26	83
17	41
14	42
22	41
23	41
20	41
21	0
20	42
21	42
10	42
16	42
17	42
18	42
21	0
22	42
15	42
15	42
28	42
14	125
22	42
14	42
22	41
12	42
20	208
12	0
17	41
20	42
20	42
15	84
16	41
15	42
16	42
15	41
16	0
15	41
16	42
13	84
13	42
24	42
13	41
24	41
18	0
19	42
16	41
17	42
16	42
17	83
15	42
15	42
26	42
15	41
26	42
29	83
16	84
16	42
16	83
17	41
16	84
21	84
22	42
23	42
20	42
21	0
20	42
21	42
19	42
19	42
30	42
19	83
30	0
20	42
20	41
20	41
14	83
17	42
17	42
30	42
31	41
28	42
12	41
13	0
12	42
13	42
12	42
13	0
13	41
14	42
12	41
13	42
12	84
13	42
12	41
13	0
13	41
14	41
12	42
13	41
12	42
13	0
12	0
13	0
13	42
14	41
12	42
13	0
12	41
13	41
12	41
13	0
13	42
14	0
22	42
19	42
19	42
21	42
21	0
21	0
21	42
19	0
19	0
21	42
21	42
21	42
21	0
19	42
19	42
21	0
21	42
21	42
21	0
24	42
14	41
19	42
13	84
19	42
18	42
26	0
27	42
26	42
27	42
27	42
28	41
27	42
26	42
27	41
17	41
18	0
17	42
18	42
17	42
18	42
17	42
18	42
17	42
18	41
17	42
18	41
17	0
18	41
17	42
18	0
17	41
18	41
19	0
19	42
19	42
19	0
20	42
20	0
20	42
18	42
17	42
18	0
17	42
18	42
18	42
17	42
18	42
19	0
19	41
19	41
22	41
22	0
21	0
18	42
19	42
19	41
20	41
18	42
19	0
19	42
20	41
18	0
19	41
19	0
20	0
19	42
18	41
19	42
19	42
20	42
19	42
20	41
20	0
22	0
23	42
18	41
19	41
18	0
19	41
18	42
19	42
18	0
19	41
22	0
23	42
19	0
20	42
19	41
20	0
19	0
20	0
19	0
20	0
22	42
23	42
13	84
14	41
13	41
14	41
13	0
14	83
11	41
17	42
19	41
20	41
11	41
22	84
16	83
15	42
25	42
13	83
20	42
25	41
21	42
13	42
17	42
18	41
18	42
19	41
23	42
30	41
18	42
19	42
20	42
22	42
19	42
14	83
15	0
14	41
18	42
15	42
24	41
18	42
19	42
20	41
13	42
16	42
24	41
25	41
28	42
17	42
20	0
12	83
20	83
21	0
24	0
13	84
16	42
18	83
23	42
13	41
16	41
19	42
16	84
25	83
30	42
13	83
8	41
18	83
21	42
16	42
16	42
16	42
17	84
13	42
13	41
14	42
23	42
26	42
26	42
26	0
26	41
27	42
15	83
16	41
19	41
19	0
22	42
17	41
14	84
17	42
12	42
13	42
12	42
13	0
12	41
13	0
16	0
23	42
23	0
23	42
26	42
26	42
26	41
30	0
30	42
30	0
20	42
19	42
22	41
22	0
25	42
17	0
17	41
20	41
20	0
20	42
24	0
24	42
24	0
16	84
21	41
16	83
25	83
16	83
22	42
17	42
15	83
23	41
17	42
27	42
21	42
11	83
23	42
26	42
26	0
22	0
25	42
25	42
21	41
24	41
24	42
16	41
21	41
16	42
25	41
16	42
22	84
17	42
15	42
13	42
17	42
27	41
21	41
12	42
12	41
13	0
19	42
20	42
14	42
15	0
10	41
27	83
27	42
11	42
18	42
26	42
13	42
21	41
22	42
34	41
37	42
13	83
14	0
15	42
25	42
23	42
24	42
36	41
39	41
34	0
46	42
49	41
20	83
30	0
24	41
33	41
36	42
30	83
39	41
9	83
26	42
26	41
10	83
23	41
11	41
18	41
23	42
12	84
9	41
8	42
25	41
30	42
24	42
26	42
21	41
23	41
23	42
23	0
26	41
12	41
13	41
18	41
22	42
13	41
19	42
14	84
14	41
24	41
18	42
17	42
24	0
33	42
18	41
26	42
33	42
31	42
19	0
28	42
26	0
23	0
22	42
21	41
20	42
16	42
14	0
25	83
23	41
20	0
19	41
24	42
28	42
31	42
21	0
24	0
24	42
15	83
13	42
11	0
14	0
12	42
19	42
22	0
38	42
28	42
25	0
28	41
28	42
18	42
16	42
16	42
14	41
24	42
22	41
19	41
30	0
28	0
25	42
24	42
43	83
33	42
34	42
17	41
20	42
20	42
23	0
14	83
19	42
20	0
24	41
28	42
23	0
26	0
29	0
34	41
25	42
23	42
20	41
15	83
27	42
25	41
28	42
26	0
20	42
21	42
19	41
22	42
20	41
13	42
29	41
25	0
26	0
24	0
24	42
19	0
27	42
18	42
14	42
12	42
13	42
21	42
31	42
12	42
14	42
25	41
25	42
21	42
22	42
20	42
20	42
18	41
29	42
29	42
25	41
26	41
24	42
24	42
21	42
30	42
28	0
26	0
25	41
23	42
20	42
21	0
26	42
15	41
15	0
15	42
16	41
28	42
26	41
19	42
21	42
22	42
21	41
26	0
20	0
20	42
20	0
17	0
25	0
24	41
16	84
12	41
12	42
12	42
13	0
17	42
18	42
18	42
21	42
22	41
15	83
16	42
16	42
19	41
19	41
16	83
19	42
19	41
17	42
20	0
7	83
23	42
26	42
24	41
33	42
36	42
27	41
21	0
24	42
11	42
12	42
13	41
16	0
12	0
20	41
10	42
17	42
12	41
11	42
9	42
12	42
22	41
16	41
12	42
14	42
10	42
12	42
17	42
17	0
22	42
16	84
19	41
24	0
19	42
18	0
26	42
29	42
29	42
31	42
34	42
20	42
30	41
28	42
31	42
31	0
33	84
36	41
20	41
21	41
20	41
21	0
20	41
21	42
20	42
21	0
18	41
21	42
24	0
21	42
24	42
29	41
30	42
29	42
29	41
31	42
26	41
31	41
27	41
38	84
13	83
14	0
14	42
17	42
17	42
20	0
19	41
18	41
25	42
14	83
14	42
18	42
19	0
18	42
19	42
12	42
14	42
16	42
21	42
24	41
16	83
19	83
24	42
16	42
20	83
19	83
20	0
19	42
20	0
19	0
20	42
20	0
21	42
19	0
20	41
19	42
20	0
19	0
20	41
20	42
21	0
19	0
20	42
19	0
20	42
19	42
20	41
20	41
21	41
19	42
20	42
19	41
20	0
19	41
20	0
20	0
21	0
26	84
26	41
28	41
28	42
28	0
28	41
26	0
26	0
28	41
28	0
28	0
28	0
26	42
26	42
28	41
28	41
28	41
28	42
18	41
17	41
20	42
15	83
13	0
13	0
14	42
17	42
17	0
17	42
24	42
22	41
33	41
26	42
17	41
14	41
22	83
23	42
20	41
21	0
20	0
21	42
10	41
16	42
17	83
18	42
21	0
22	42
15	84
15	42
28	42
19	42
22	42
14	42
22	42
14	42
22	42
12	42
20	0
12	41
17	42
20	42
20	41
15	83
16	42
15	42
16	42
15	42
16	41
15	42
16	42
13	41
13	41
24	42
13	84
24	42
18	0
19	0
16	42
17	41
16	83
17	41
15	42
15	41
26	42
15	83
26	42
29	42
16	83
16	41
16	41
17	42
16	83
21	83
22	42
23	41
20	41
21	42
20	42
21	0
19	42
19	42
30	0
19	41
30	42
20	42
20	41
20	42
14	83
17	42
17	42
30	42
31	42
28	42
12	83
13	42
12	41
13	42
12	41
13	42
13	42
14	42
12	42
13	42
12	41
13	0
12	42
13	41
13	0
14	0
12	41
13	0
12	42
13	0
12	42
13	41
13	41
14	0
12	42
13	0
12	0
13	42
12	41
13	42
13	41
14	0
22	0
19	41
19	0
21	42
21	42
21	42
21	41
19	42
19	0
21	42
21	42
21	41
21	42
19	42
19	41
21	41
21	0
21	41
21	42
24	42
14	83
19	167
13	83
19	41
18	0
26	42
27	0
26	42
27	0
27	41
28	42
27	42
26	0
27	41
17	41
18	0
17	42
18	42
17	41
18	83
17	42
18	42
17	42
18	42
17	0
18	42
17	0
18	0
17	42
18	42
17	42
18	0
19	41
19	0
19	42
19	42
20	42
20	0
20	42
18	42
17	42
18	42
17	42
18	41
18	41
17	0
18	0
19	42
19	41
19	42
22	42
22	42
21	42
18	41
19	0
19	42
20	42
18	42
19	0
19	42
20	0
18	42
19	42
19	41
20	42
19	41
18	0
19	125
19	41
20	41
19	41
20	125
20	41
22	42
23	0
18	125
19	42
18	42
19	41
18	125
19	41
18	0
19	42
22	83
23	0
19	0
20	42
19	334
20	42
19	41
20	42
19	41
20	42
22	41
23	0
13	125
14	41
13	42
14	42
13	83
14	42
11	42
17	41
19	0
20	42
11	83
1096	250
11600	41
1120	166
40	125
32	84
40	84
24	83
32	84
24	42
32	84
200	83
200	42
24	84
32	125
24	83
32	84
14	0
14	42
14	42
14	41
365	83
6	42
5	83
128	84
3	83
1	42
200	42
32	42
304	125
32	42
304	84
304	42
304	84
304	83
64	83
304	42
304	42
304	83
304	41
128	84
304	83
304	41
304	41
304	41
304	42
304	42
304	41
304	42
256	42
304	42
304	41
304	41
304	83
304	42
304	42
304	42
304	41
304	42
304	41
304	83
304	42
304	84
200	41
200	84
24	83
24	83
32	83
14	0
14	42
14	41
14	42
365	41
8	42
8	42
8	83
10	84
9	42
9	83
128	41
128	42
5	42
192	42
4	42
2	83
128	41
3	83
11	41
200	42
304	83
304	83
304	83
512	41
304	83
304	84
304	84
304	83
304	41
304	84
304	84
304	84
304	42
304	41
304	84
304	41
304	42
304	41
304	83
304	42
304	84
304	84
304	42
304	42
304	42
304	42
304	83
304	41
304	42
304	42
304	42
200	41
200	84
24	84
64	41
24	83
32	84
14	0
14	42
14	41
14	0
365	42
4	42
4	42
4	42
10	42
9	0
9	42
128	42
128	42
6	41
2	42
128	83
5	41
3	41
11	41
200	83
304	83
304	83
304	83
304	83
304	83
1024	125
304	84
304	41
304	84
304	41
304	83
304	83
304	41
304	42
304	83
304	83
304	42
304	83
304	41
304	41
304	42
304	42
304	42
304	41
304	41
304	42
304	42
304	41
304	42
304	41
304	84
88	41
32	42
88	42
88	83
352	83
80	125
32	41
80	84
80	84
80	83
80	41
64	42
80	42
80	42
80	41
80	84
128	84
80	42
80	42
80	42
80	41
80	83
80	42
80	41
80	42
256	41
80	41
80	42
80	41
80	42
80	42
80	41
80	42
80	84
80	42
80	42
80	41
80	83
80	42
80	83
80	42
80	42
512	42
80	83
80	41
80	83
80	42
80	83
80	42
80	42
80	42
80	83
80	41
80	84
80	42
80	42
80	83
80	83
80	83
80	84
80	41
80	84
80	42
80	42
80	84
80	42
80	42
80	42
80	41
80	84
80	42
80	41
80	84
80	42
80	83
1024	125
80	42
80	42
80	41
80	41
80	42
80	84
80	83
80	42
80	42
80	83
80	42
80	83
80	41
80	41
80	42
80	42
80	83
80	83
80	84
80	42
80	41
80	42
80	83
80	41
80	42
80	83
80	41
80	41
80	42
80	41
80	42
80	84
80	83
80	42
80	83
80	83
80	42
80	41
80	83
80	42
80	84
80	42
80	83
80	83
80	41
80	42
80	41
80	42
80	41
80	42
80	84
80	84
80	41
80	42
80	42
80	83
80	42
80	41
80	42
80	83
80	83
80	84
80	42
80	42
2048	83
80	83
80	41
80	42
80	83
80	83
80	41
80	42
80	83
80	41
80	41
80	83
80	83
80	42
80	42
80	42
80	41
80	42
80	83
80	42
80	83
80	83
80	41
80	83
80	42
80	42
80	42
80	84
80	42
80	42
80	42
80	42
80	42
80	42
80	42
80	42
80	42
80	83
80	42
80	84
80	83
80	42
80	41
80	41
80	83
80	42
80	42
80	83
80	42
80	41
80	83
80	84
80	42
80	41
80	83
80	41
80	41
80	42
80	42
80	83
80	83
80	42
80	41
80	83
80	42
80	41
80	42
80	83
80	84
80	41
80	42
80	42
80	42
80	42
80	84
80	42
80	42
80	42
80	83
80	84
80	83
80	41
80	84
80	41
80	42
80	42
80	42
80	42
80	42
80	83
80	83
80	83
80	42
80	42
80	83
80	84
80	83
80	42
80	42
80	41
80	42
80	41
80	41
80	41
80	84
80	83
80	41
80	41
80	83
80	42
80	83
80	83
80	42
80	41
80	42
80	42
80	42
80	42
80	41
80	41
80	41
80	83
80	41
80	41
80	42
80	41
80	83
80	84
80	83
4096	125
80	42
80	42
80	41
80	42
80	42
80	83
80	42
80	83
80	42
80	41
80	41
80	83
80	42
80	41
80	84
80	42
80	41
80	83
80	42
80	83
80	42
80	42
80	42
80	42
80	41
80	41
80	83
80	42
80	42
80	42
80	83
80	42
80	83
80	42
80	83
80	41
80	41
80	41
80	42
80	84
80	42
80	41
80	84
80	42
80	41
80	42
80	84
80	42
80	41
80	83
80	41
80	42
80	83
80	42
80	41
80	84
80	42
80	42
80	83
80	42
80	41
80	42
80	42
80	41
80	42
80	42
80	42
80	83
80	42
80	84
80	41
80	42
80	84
80	42
80	83
80	83
80	42
80	41
80	42
80	42
80	83
80	83
80	83
80	83
80	42
80	41
80	83
80	42
80	41
80	42
80	41
80	84
80	42
80	41
80	84
80	41
80	83
80	42
80	42
80	42
80	41
80	42
80	83
80	42
80	42
80	42
80	42
80	42
80	42
80	42
80	42
80	42
80	83
80	42
80	42
80	84
80	41
80	42
80	42
80	83
80	42
80	41
80	42
80	42
80	42
80	83
80	41
80	41
80	42
80	42
80	84
80	42
80	41
80	42
80	42
80	42
80	42
80	42
80	83
80	42
80	42
80	42
80	41
80	41
80	84
80	83
80	83
80	41
80	41
80	42
80	83
80	83
80	42
80	42
80	42
80	41
80	42
80	41
80	84
80	42
80	42
80	42
80	83
80	41
80	42
80	41
80	84
80	83
80	42
80	41
80	83
80	41
80	84
80	42
80	42
80	41
80	42
80	42
80	41
80	42
80	42
80	41
80	41
80	83
80	42
80	42
80	42
80	41
80	42
80	42
80	41
80	41
80	84
80	42
80	83
80	42
80	42
80	41
80	42
80	42
80	41
80	42
80	42
80	84
80	42
80	83
80	84
80	41
80	42
80	42
80	83
80	42
80	42
80	41
80	42
80	42
80	42
80	42
80	41
80	83
80	84
80	83
80	41
80	42
80	42
80	42
80	83
80	42
80	42
80	41
80	42
80	42
80	42
80	42
80	42
80	42
80	83
80	42
80	42
80	42
80	41
80	41
80	42
80	84
80	42
80	42
80	42
80	42
80	42
80	41
80	41
80	41
80	42
80	42
80	42
80	83
8192	83
80	42
80	42
80	41
80	41
80	84
80	42
80	41
80	83
80	42
80	42
80	83
80	83
80	42
80	83
80	83
80	42
80	84
80	42
80	84
80	83
80	42
80	83
80	84
80	42
80	84
80	41
80	42
80	41
80	41
80	42
80	41
80	42
80	84
80	83
80	42
80	42
80	42
80	42
80	83
80	84
80	41
80	42
80	84
80	84
80	83
80	42
80	41
80	42
80	42
80	83
80	42
80	83
80	41
80	84
80	84
80	42
80	42
80	84
80	84
80	41
80	42
80	42
80	83
80	83
80	42
80	41
80	41
80	84
80	42
80	83
80	42
80	41
80	41
80	83
80	42
80	83
80	42
80	83
80	83
80	42
80	42
80	84
80	83
80	42
80	83
80	41
80	41
80	42
80	84
80	83
80	42
80	41
80	42
80	83
80	83
80	42
80	41
80	42
80	83
80	42
80	41
80	42
80	41
80	42
80	42
80	41
80	42
80	42
80	84
80	41
80	42
80	42
80	83
80	83
80	42
80	42
80	41
80	41
80	42
80	42
80	42
80	41
80	41
80	84
80	41
80	42
80	41
80	42
80	41
80	84
80	41
80	42
80	83
80	83
80	42
80	42
80	42
80	84
80	42
80	42
80	41
80	84
80	83
80	41
80	42
80	83
80	42
80	41
80	42
80	42
80	83
80	42
80	42
80	41
80	41
80	42
80	42
80	42
80	84
80	42
80	41
80	41
80	42
80	83
80	42
80	42
80	83
80	83
80	42
80	41
80	42
80	41
80	42
80	42
80	42
80	42
80	84
80	41
80	41
80	41
80	42
80	42
80	41
80	42
80	41
80	84
80	41
80	42
80	42
80	83
80	83
80	42
80	83
80	83
80	42
80	41
80	41
80	42
80	42
80	41
80	42
80	42
80	42
80	42
80	83
80	83
80	42
80	41
80	42
80	42
80	41
80	83
80	42
80	83
80	41
80	42
80	41
80	42
80	42
80	41
80	42
80	41
80	42
80	42
80	41
80	42
80	42
80	83
80	42
80	42
80	83
80	84
80	42
80	42
80	83
80	42
80	42
80	42
80	83
80	41
80	42
80	41
80	42
80	41
80	84
80	84
80	42
80	42
80	42
80	41
80	42
80	83
80	42
80	42
80	83
80	84
80	42
80	42
80	41
80	83
80	83
80	42
80	83
80	41
80	42
80	41
80	83
80	41
80	42
80	84
80	83
80	42
80	42
80	41
80	42
80	83
80	41
80	42
80	42
80	41
80	84
80	42
80	41
80	84
80	42
80	84
80	83
80	42
80	42
80	42
80	83
80	84
80	42
80	83
80	42
80	42
80	42
80	42
80	41
80	41
80	42
80	41
80	41
80	41
80	42
80	42
80	42
80	41
80	42
80	42
80	83
80	41
80	42
80	42
80	42
80	41
80	42
80	83
80	41
80	83
80	42
80	42
80	42
80	42
80	42
80	84
80	83
80	83
80	42
80	42
80	84
80	41
80	42
80	42
80	42
80	41
80	42
80	42
80	41
80	42
80	83
80	42
80	41
80	84
80	83
80	84
80	42
80	83
80	83
80	42
80	41
80	84
80	42
80	42
80	42
80	42
80	42
80	42
80	42
80	42
80	42
80	83
80	41
80	42
80	41
80	41
80	84
80	41
80	41
80	42
80	41
80	84
80	83
80	41
80	83
80	42
80	83
80	42
80	42
80	42
80	42
80	83
80	42
80	83
80	42
80	42
80	83
80	42
80	42
80	42
80	42
80	83
80	83
80	83
80	83
80	84
80	41
80	42
80	83
80	42
80	83
80	42
80	42
80	84
80	83
80	42
80	41
80	42
80	42
80	42
80	42
80	42
80	41
80	84
80	83
80	84
80	42
80	42
80	41
80	42
80	42
80	41
80	83
80	83
80	84
80	84
80	42
80	42
80	42
80	42
80	41
80	42
80	41
80	83
80	84
80	83
80	41
80	42
80	42
80	83
80	42
80	84
80	83
80	42
80	42
80	42
80	83
80	42
80	83
80	41
80	41
80	84
80	41
80	42
80	42
80	42
80	84
80	83
80	83
80	41
80	42
80	83
80	83
80	42
80	84
80	83
80	42
80	42
80	41
80	41
80	83
80	83
80	83
80	42
80	42
80	41
80	42
80	42
80	83
80	83
80	84
80	42
80	42
80	42
80	83
80	84
80	42
256	42
32	84
24	83
64	42
6	83
64	42
11	83
64	83
288	125
18	83
13	42
29	41
64	250
576	292
1152	84
64	125
64	83
80	250
80	83
80	83
8024	250
32	83
32	167
320	83
32	125
640	83
32	42
48	84
96	83
1280	83
64	84
192	84
128	125
384	83
2560	125
256	0
768	41
5120	167
512	83
1536	83
10240	83
1024	83
3072	167
20480	125
2048	125
6144	42
40960	792
4096	83
12288	42
81920	125
8192	42
24576	0
163840	167
16384	42
49152	125
327680	125
32768	42
98304	83
655360	83
65536	83
196608	2417
32	125
32	125
56184	167
32	125
32	125
32	167
32	83
32	84
32	750
64	833
8000	2625
80	125
16000	2459
8008	0
80	750
16016	0
8016	41
32	0
24	125
7	250
288	209
11	167
11	125
6	83
8000	458
7992	84
80	167
15984	83
80	125
80	83
8016	84
7992	167
32	83
24	41
7976	292
7960	1500
32	125
24	166
7952	125
32	83
24	84
80	83
15904	334
7960	208
80	125
15920	500
80	500
7976	375
32	41
24	84
80	41
15952	416
7984	6167
32	83
24	83
7968	125
7960	2667
32	84
24	125
32	83
24	83
32	125
24	166
7944	375
32	84
24	83
7920	167
7904	1584
32	83
24	83
7888	125
32	42
24	83
7880	291
7856	2042
32	83
24	125
7848	83
32	83
24	42
80	84
15696	167
80	125
7864	41
7840	292
32	83
24	125
7832	83
32	83
24	41
80	208
15664	292
80	125
7848	0
32	41
24	83
32	83
24	42
7824	375
80	125
15648	292
80	83
7840	125
32	42
24	83
80	84
15680	83
80	83
7856	84
32	83
24	84
80	42
15712	41
7864	42
7856	417
32	83
24	83
7840	83
32	42
24	42
7816	41
80	500
15632	584
7824	42
32	83
24	83
7816	250
32	41
24	41
7808	3583
80	125
15616	500
7816	1416
32	125
24	125
80	208
15632	208
7824	42
32	41
24	125
7816	292
32	83
24	42
80	84
15632	250
7824	84
32	42
24	83
80	84
15648	41
80	125
80	83
7848	41
7840	250
32	84
24	125
7816	125
256	83
32	83
24	125
7792	84
7768	83
32	84
24	83
32	83
24	83
7752	125
32	84
24	125
80	84
15504	584
7760	41
32	41
24	41
7744	292
7736	416
32	84
24	83
7728	291
32	83
24	84
7712	125
32	83
24	125
7696	208
32	42
24	125
7680	167
80	167
15360	166
80	209
80	83
7704	292
32	83
24	84
80	84
15408	250
80	125
7720	83
32	83
24	84
80	167
15440	125
80	125
80	84
7744	41
32	125
24	83
7736	292
32	83
24	83
80	83
15472	125
80	83
7752	84
7736	292
32	41
24	83
80	83
15472	167
7744	42
32	84
24	84
7736	166
80	125
15472	1208
80	125
80	125
7760	875
32	42
24	83
32	84
24	83
7744	250
80	125
15488	250
80	83
7760	84
32	42
24	41
7744	84
32	42
24	41
7736	83
7728	250
32	83
24	42
80	83
15456	250
80	83
80	83
7752	41
32	42
24	84
7728	250
7712	125
32	84
24	42
32	42
24	42
7688	625
32	83
24	125
6	125
11	41
11	84
288	125
80	83
15376	583
7696	250
32	84
24	42
7688	209
7672	375
32	83
24	125
6	42
11	42
11	83
288	167
80	84
15344	250
80	125
7688	41
80	125
15376	125
7696	0
7672	125
32	42
24	41
80	84
15344	417
7680	42
7672	792
32	125
24	83
288	250
6	42
11	83
11	42
6	42
11	42
11	83
576	125
6	42
11	41
11	42
7648	0
80	84
15296	208
80	83
7664	42
80	84
15328	42
80	83
7680	42
80	125
15360	42
80	83
80	83
7704	208
7680	167
7656	84
32	83
24	42
6	83
11	42
11	42
288	125
7648	84
7632	625
7616	83
80	292
15232	1167
80	125
80	42
7640	459
32	84
24	84
288	250
6	42
11	83
11	42
80	125
15280	250
80	84
80	84
7664	41
7648	250
7640	42
32	42
24	42
288	167
6	42
11	42
11	42
80	84
15280	333
80	125
7656	209
80	875
15312	1125
7664	250
256	83
32	125
24	42
288	208
6	41
11	83
11	41
576	416
6	292
11	42
11	83
7640	417
7632	166
32	83
24	83
288	166
6	42
11	84
11	42
7608	666
80	167
15216	625
80	125
80	84
7632	250
7616	83
32	41
24	83
288	333
6	167
11	42
11	83
7608	83
7592	42
32	84
24	42
288	417
6	125
11	42
11	84
7584	375
7568	208
7544	125
7528	42
32	83
24	83
288	250
6	42
11	42
11	42
80	84
15056	167
80	83
80	83
7552	42
80	83
15104	42
80	84
7568	41
80	83
15136	42
80	42
7584	42
32	42
24	83
7576	1375
32	125
